,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,1,0,0,0.0
1,,,,1,1,0,1,0.0
2,,,,1,1,1,0,0.0
3,10.0,61.775,,1,1,0,0,20.0
4,10.0,61.775,-12.5,1,1,0,0,10.0
5,10.0,61.875,-12.5,1,1,0,1,20.0
6,10.0,71.875,-12.5,1,1,1,1,10.0
7,9.24625,71.875,-12.5,1,1,1,1,10.0
8,9.24625,61.875,-12.5,1,1,1,1,10.0
9,7.5,61.875,-12.5,1,1,1,1,10.0
10,7.5,71.875,-12.5,1,1,1,1,10.0
11,6.74625,71.875,-12.5,1,1,1,1,10.0
12,6.74625,61.875,-12.5,1,1,1,1,10.0
13,5.0,61.875,-12.5,1,1,1,1,10.0
14,5.0,71.875,-12.5,1,1,1,1,10.0
15,4.24625,71.875,-12.5,1,1,1,1,10.0
16,4.24625,61.875,-12.5,1,1,1,0,10.0
17,4.24625,61.875,-10.0,1,1,0,0,20.0
18,8.4925,61.875,-10.0,1,1,0,0,20.0
19,8.4925,63.125,-10.0,1,1,0,0,20.0
20,8.4925,63.125,-15.0,1,1,0,1,20.0
21,8.4925,63.125,-10.0,1,1,1,0,10.0
22,8.4925,65.625,-10.0,1,1,0,0,20.0
23,8.4925,65.625,-15.0,1,1,0,1,20.0
24,8.4925,65.625,-10.0,1,1,1,0,10.0
25,8.4925,68.125,-10.0,1,1,0,0,20.0
26,8.4925,68.125,-15.0,1,1,0,1,20.0
27,8.4925,68.125,-10.0,1,1,1,0,10.0
28,8.4925,70.625,-10.0,1,1,0,0,20.0
29,8.4925,70.625,-15.0,1,1,0,1,20.0
30,8.4925,70.625,-10.0,1,1,1,0,10.0
31,8.4925,70.625,-10.0,1,1,0,0,20.0
32,5.9925,70.625,-10.0,1,1,0,0,20.0
33,5.9925,63.125,-10.0,1,1,0,0,20.0
34,5.9925,63.125,-15.0,1,1,0,1,20.0
35,5.9925,63.125,-10.0,1,1,1,0,10.0
36,5.9925,65.625,-10.0,1,1,0,0,20.0
37,5.9925,65.625,-15.0,1,1,0,1,20.0
38,5.9925,65.625,-10.0,1,1,1,0,10.0
39,5.9925,68.125,-10.0,1,1,0,0,20.0
40,5.9925,68.125,-15.0,1,1,0,1,20.0
41,5.9925,68.125,-10.0,1,1,1,0,10.0
42,5.9925,70.625,-10.0,1,1,0,0,20.0
43,5.9925,70.625,-15.0,1,1,0,1,20.0
44,5.9925,70.625,-10.0,1,1,1,0,10.0
45,5.9925,70.625,-10.0,1,1,0,0,20.0
46,3.4924999999999997,70.625,-10.0,1,1,0,0,20.0
47,3.4924999999999997,63.125,-10.0,1,1,0,0,20.0
48,3.4924999999999997,63.125,-15.0,1,1,0,1,20.0
49,3.4924999999999997,63.125,-10.0,1,1,1,0,10.0
50,3.4924999999999997,65.625,-10.0,1,1,0,0,20.0
51,3.4924999999999997,65.625,-15.0,1,1,0,1,20.0
52,3.4924999999999997,65.625,-10.0,1,1,1,0,10.0
53,3.4924999999999997,68.125,-10.0,1,1,0,0,20.0
54,3.4924999999999997,68.125,-15.0,1,1,0,1,20.0
55,3.4924999999999997,68.125,-10.0,1,1,1,0,10.0
56,3.4924999999999997,70.625,-10.0,1,1,0,0,20.0
57,3.4924999999999997,70.625,-15.0,1,1,0,1,20.0
58,3.4924999999999997,70.625,-10.0,1,1,1,0,10.0
59,3.4924999999999997,70.625,10.0,1,0,0,0,20.0
